1,-1,621.10,458.50,41.30,63.60,0.0860,-1,-1,-1
1,-1,770.60,444.70,73.10,210.40,1.0000,-1,-1,-1
1,-1,505.60,455.10,37.30,108.30,1.0000,-1,-1,-1
1,-1,1016.30,411.70,165.10,615.30,1.0000,-1,-1,-1
1,-1,1172.40,445.00,46.90,109.10,1.0000,-1,-1,-1
1,-1,1618.30,431.50,166.50,457.30,1.0000,-1,-1,-1
1,-1,410.20,469.20,47.30,105.90,1.0000,-1,-1,-1
1,-1,835.20,473.20,52.30,76.10,1.0000,-1,-1,-1
1,-1,1365.80,418.90,95.00,284.10,1.0000,-1,-1,-1
1,-1,658.70,462.50,25.50,74.20,1.0000,-1,-1,-1
1,-1,888.50,431.60,147.90,505.10,1.0000,-1,-1,-1
1,-1,382.50,463.70,44.00,111.80,1.0000,-1,-1,-1
1,-1,577.20,461.10,26.40,58.50,0.9880,-1,-1,-1
1,-1,554.00,460.30,25.80,62.90,0.9080,-1,-1,-1
1,-1,609.60,458.50,24.60,58.10,0.9010,-1,-1,-1
2,0,773.10,446.00,72.30,210.70,1.0000,-1,-1,-1
2,1,504.90,454.60,38.10,109.60,1.0000,-1,-1,-1
2,2,1015.10,412.20,170.70,614.40,1.0000,-1,-1,-1
2,3,1174.40,445.50,45.80,108.70,1.0000,-1,-1,-1
2,4,1639.70,423.90,156.40,476.30,1.0000,-1,-1,-1
2,5,410.30,468.50,48.60,105.70,1.0000,-1,-1,-1
2,6,835.10,474.40,53.10,76.50,1.0000,-1,-1,-1
2,7,1356.70,422.00,96.10,286.40,1.0000,-1,-1,-1
2,8,658.50,462.00,26.00,74.40,1.0000,-1,-1,-1
2,9,893.00,436.10,144.10,501.10,1.0000,-1,-1,-1
2,10,382.80,464.20,44.30,111.30,1.0000,-1,-1,-1
2,11,575.80,461.10,26.50,60.70,0.9770,-1,-1,-1
2,12,554.80,460.80,25.60,62.40,0.9020,-1,-1,-1
2,13,610.40,459.20,24.50,57.60,0.9110,-1,-1,-1
2,-1,620.70,458.70,40.60,63.10,0.0740,-1,-1,-1
3,0,776.50,446.70,70.40,210.20,1.0000,-1,-1,-1
3,1,504.50,455.80,38.60,109.90,1.0000,-1,-1,-1
3,2,1013.80,409.50,177.00,613.20,1.0000,-1,-1,-1
3,3,1177.70,446.80,42.90,106.20,1.0000,-1,-1,-1
3,4,1646.40,435.00,162.00,464.20,1.0000,-1,-1,-1
3,5,410.80,468.80,48.40,105.90,1.0000,-1,-1,-1
3,6,835.30,475.50,54.10,75.30,1.0000,-1,-1,-1
3,7,1343.30,428.90,104.90,271.70,1.0000,-1,-1,-1
3,8,658.30,462.30,25.90,73.20,1.0000,-1,-1,-1
3,9,890.00,430.00,148.40,512.20,1.0000,-1,-1,-1
3,10,382.20,463.30,44.50,112.20,0.9990,-1,-1,-1
3,11,575.40,461.20,26.10,60.70,0.9760,-1,-1,-1
3,12,554.70,461.00,25.20,62.40,0.9080,-1,-1,-1
3,13,610.30,459.30,24.30,57.50,0.9160,-1,-1,-1
3,-1,4.30,485.00,87.30,365.50,0.1880,-1,-1,-1
4,0,777.20,446.10,73.40,211.60,1.0000,-1,-1,-1
4,1,503.60,456.60,39.30,108.20,1.0000,-1,-1,-1
4,2,1014.40,406.80,181.00,614.40,1.0000,-1,-1,-1
4,3,1182.20,447.60,40.30,103.40,1.0000,-1,-1,-1
4,4,1656.80,419.70,163.60,484.90,1.0000,-1,-1,-1
4,5,410.20,468.10,48.90,106.70,1.0000,-1,-1,-1
4,6,834.90,471.40,52.90,79.10,1.0000,-1,-1,-1
4,7,1329.40,428.00,118.40,277.10,1.0000,-1,-1,-1
4,8,658.00,461.90,25.80,73.30,1.0000,-1,-1,-1
4,9,892.80,424.90,141.60,524.90,1.0000,-1,-1,-1
4,10,381.90,463.00,44.00,112.00,0.9990,-1,-1,-1
4,11,575.70,461.30,25.50,59.60,0.9830,-1,-1,-1
4,12,555.80,460.90,25.00,60.90,0.9290,-1,-1,-1
4,13,609.30,459.30,24.10,56.60,0.8820,-1,-1,-1
