1,-1,292.70,190.40,33.60,78.50,1.0000,-1,-1,-1
1,-1,207.60,169.10,49.40,131.40,1.0000,-1,-1,-1
1,-1,154.00,169.80,53.50,130.20,1.0000,-1,-1,-1
1,-1,498.50,15.00,142.50,450.60,0.9990,-1,-1,-1
2,0,286.10,192.10,32.50,76.40,1.0000,-1,-1,-1
2,1,200.70,164.70,49.20,135.40,1.0000,-1,-1,-1
2,2,147.60,168.60,54.90,134.00,1.0000,-1,-1,-1
2,3,472.70,27.10,168.30,424.00,1.0000,-1,-1,-1
3,0,282.00,189.40,30.90,78.30,1.0000,-1,-1,-1
3,1,198.50,161.10,49.00,137.30,1.0000,-1,-1,-1
3,2,144.70,165.80,56.50,133.80,1.0000,-1,-1,-1
3,3,462.70,24.20,178.30,424.60,1.0000,-1,-1,-1
4,0,278.10,188.20,30.00,77.10,1.0000,-1,-1,-1
4,1,196.10,160.50,47.60,136.10,1.0000,-1,-1,-1
4,2,143.90,163.40,54.10,130.20,1.0000,-1,-1,-1
4,3,447.50,32.00,193.50,414.70,1.0000,-1,-1,-1
5,0,272.10,188.20,29.50,77.80,1.0000,-1,-1,-1
5,1,191.20,162.00,47.70,136.80,1.0000,-1,-1,-1
5,2,143.60,164.50,49.70,132.30,1.0000,-1,-1,-1
5,3,439.00,42.50,195.30,399.80,1.0000,-1,-1,-1
6,0,267.10,186.90,27.10,75.00,1.0000,-1,-1,-1
6,1,185.70,161.30,46.80,133.70,1.0000,-1,-1,-1
6,2,136.40,162.70,51.60,133.20,1.0000,-1,-1,-1
6,3,426.80,43.10,188.40,395.00,1.0000,-1,-1,-1
7,0,262.00,187.20,25.50,73.10,1.0000,-1,-1,-1
7,1,182.10,158.30,48.60,135.20,1.0000,-1,-1,-1
7,2,132.40,164.60,50.70,127.00,1.0000,-1,-1,-1
7,3,417.30,45.80,185.80,382.80,1.0000,-1,-1,-1
8,0,255.70,184.60,25.70,73.70,1.0000,-1,-1,-1
8,1,178.70,155.60,47.80,135.80,1.0000,-1,-1,-1
8,2,128.10,161.60,49.80,129.40,1.0000,-1,-1,-1
8,3,410.20,38.70,160.10,395.60,1.0000,-1,-1,-1
9,0,250.20,181.90,26.20,74.40,1.0000,-1,-1,-1
9,1,175.90,152.00,47.00,135.00,1.0000,-1,-1,-1
9,2,124.40,158.60,49.40,131.40,1.0000,-1,-1,-1
9,3,397.70,31.70,146.80,398.70,1.0000,-1,-1,-1
9,-1,537.80,6.10,103.20,474.90,0.0970,-1,-1,-1
10,0,244.60,183.10,25.60,74.00,1.0000,-1,-1,-1
10,1,170.20,154.10,45.30,131.40,1.0000,-1,-1,-1
10,2,119.20,157.70,47.80,130.30,1.0000,-1,-1,-1
10,3,387.30,37.80,130.90,380.90,1.0000,-1,-1,-1
10,-1,491.00,12.80,150.00,468.20,0.9960,-1,-1,-1
11,0,238.60,181.80,25.70,76.70,0.9990,-1,-1,-1
11,1,165.60,154.40,46.70,128.80,1.0000,-1,-1,-1
11,2,113.30,156.20,51.60,131.40,1.0000,-1,-1,-1
11,3,382.60,41.50,122.70,371.30,0.9970,-1,-1,-1
11,4,448.90,8.00,192.10,473.00,0.9860,-1,-1,-1
12,0,233.80,178.40,28.00,78.30,1.0000,-1,-1,-1
