1,-1,1367.70,527.80,24.40,60.70,0.4100,-1,-1,-1
1,-1,1366.40,558.90,30.40,70.80,0.3580,-1,-1,-1
1,-1,1552.30,693.50,102.30,236.30,1.0000,-1,-1,-1
1,-1,1454.30,726.80,88.80,245.60,1.0000,-1,-1,-1
1,-1,1350.20,660.30,81.70,220.30,1.0000,-1,-1,-1
1,-1,1372.60,574.40,52.10,109.60,1.0000,-1,-1,-1
1,-1,1456.40,577.00,43.80,95.40,1.0000,-1,-1,-1
1,-1,1711.00,605.10,51.10,150.00,1.0000,-1,-1,-1
1,-1,1509.80,572.40,44.60,104.80,0.9990,-1,-1,-1
1,-1,1573.20,571.50,32.80,105.70,0.9730,-1,-1,-1
1,-1,1356.50,555.00,23.10,53.80,0.8630,-1,-1,-1
2,0,1549.70,694.70,95.00,239.30,1.0000,-1,-1,-1
2,1,1453.50,734.20,85.20,245.10,1.0000,-1,-1,-1
2,2,1350.00,656.60,77.70,225.90,1.0000,-1,-1,-1
2,3,1371.40,573.80,49.50,108.30,1.0000,-1,-1,-1
2,4,1454.80,576.90,44.70,96.60,1.0000,-1,-1,-1
2,5,1713.40,605.10,54.20,152.10,1.0000,-1,-1,-1
2,6,1511.30,574.60,42.80,103.40,0.9990,-1,-1,-1
2,7,1569.40,572.90,32.70,103.80,0.9590,-1,-1,-1
2,8,1356.10,554.40,23.90,55.30,0.9110,-1,-1,-1
2,-1,1411.20,580.40,40.50,77.60,0.2000,-1,-1,-1
2,-1,1366.00,558.60,33.60,80.70,0.1990,-1,-1,-1
2,-1,1365.50,527.50,25.60,64.30,0.7660,-1,-1,-1
3,0,1551.50,693.40,82.80,238.90,1.0000,-1,-1,-1
3,1,1452.40,731.90,89.60,255.10,1.0000,-1,-1,-1
3,2,1345.30,654.80,81.20,230.20,1.0000,-1,-1,-1
3,3,1370.80,570.70,48.70,111.70,1.0000,-1,-1,-1
3,4,1453.20,575.90,44.60,94.90,1.0000,-1,-1,-1
3,5,1715.40,603.80,59.80,155.00,1.0000,-1,-1,-1
3,6,1509.90,572.60,43.90,102.30,0.9990,-1,-1,-1
3,7,1567.20,572.10,33.80,101.90,0.9550,-1,-1,-1
3,8,1355.70,546.10,23.90,60.50,0.9300,-1,-1,-1
3,9,1369.90,531.10,29.60,65.40,0.6650,-1,-1,-1
4,0,1551.40,694.60,71.10,238.40,1.0000,-1,-1,-1
4,1,1451.50,732.60,87.60,258.50,1.0000,-1,-1,-1
